QUOTE_DATE,EXPIRE_DATE,OPTION_TYPE,DTE,UNDERLYING_LAST,STRIKE,BID,ASK,VOLUME,IV,MID_PRICE,STRIKE_TO_SPOT,MONEYNESS
2023-06-30,2023-07-06,CALL,6.0,4450.23,4200.0,251.8,255.9,1.0,0.30349,253.85000000000002,0.9437714455207934,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4220.0,231.8,235.9,1.0,0.28362,233.85000000000002,0.9482655952613686,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4225.0,226.9,230.9,2.0,0.27977,228.9,0.9493891326965124,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4230.0,221.9,225.9,3.0,0.27393,223.9,0.9505126701316562,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4250.0,202.2,205.1,1.0,0.25162,203.64999999999998,0.9550068198722315,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4255.0,196.9,200.2,2.0,0.24623,198.55,0.9561303573073752,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4260.0,193.0,195.2,1.0,0.24731,194.1,0.957253894742519,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4265.0,186.9,191.0,1.0,0.24053,188.95,0.9583774321776628,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4270.0,182.0,186.0,6.0,0.23646,184.0,0.9595009696128066,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4275.0,178.3,181.1,1.0,0.23819,179.7,0.9606245070479504,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4280.0,172.0,176.1,35.0,0.22692,174.05,0.9617480444830943,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4285.0,167.0,171.1,1.0,0.22202,169.05,0.9628715819182381,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4290.0,162.0,166.8,1.0,0.22016,164.4,0.9639951193533818,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4295.0,157.0,161.1,6.0,0.21218,159.05,0.9651186567885256,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4300.0,152.1,156.9,1.0,0.21108,154.5,0.9662421942236694,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4305.0,148.4,151.2,3.0,0.20825,149.8,0.9673657316588132,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4310.0,142.1,146.2,2.0,0.19754,144.14999999999998,0.968489269093957,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4315.0,138.0,141.2,4.0,0.19644,139.6,0.9696128065291009,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4320.0,132.1,136.2,25.0,0.18734,134.14999999999998,0.9707363439642447,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4325.0,127.2,131.3,5.0,0.18245,129.25,0.9718598813993884,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4330.0,123.1,126.3,2.0,0.18102,124.69999999999999,0.9729834188345322,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4335.0,117.2,121.3,5.0,0.17238,119.25,0.974106956269676,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4340.0,113.2,116.4,2.0,0.17159,114.80000000000001,0.9752304937048198,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4345.0,108.4,111.4,5.0,0.16693,109.9,0.9763540311399637,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4350.0,102.4,106.5,50.0,0.1578,104.45,0.9774775685751075,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4355.0,97.5,101.5,2.0,0.1525,99.5,0.9786011060102513,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4360.0,93.0,96.6,2.0,0.14939,94.8,0.979724643445395,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4365.0,88.6,92.6,1.0,0.14992,90.6,0.9808481808805388,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4370.0,82.9,86.9,50.0,0.13892,84.9,0.9819717183156826,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4375.0,78.1,82.1,584.0,0.13488,80.1,0.9830952557508265,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4380.0,73.4,77.3,134.0,0.13039,75.35,0.9842187931859703,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4385.0,68.6,72.5,20.0,0.12558,70.55,0.9853423306211141,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4390.0,64.2,67.8,8.0,0.12271,66.0,0.9864658680562579,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4395.0,59.4,63.2,21.0,0.11755,61.3,0.9875894054914016,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4400.0,54.9,58.6,931.0,0.11372,56.75,0.9887129429265454,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4405.0,51.1,53.4,35.0,0.11024,52.25,0.9898364803616893,ITM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4410.0,46.2,49.8,103.0,0.10672,48.0,0.9909600177968331,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4415.0,42.1,45.5,156.0,0.10398,43.8,0.9920835552319769,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4420.0,38.1,41.4,113.0,0.10151,39.75,0.9932070926671207,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4425.0,34.3,37.5,93.0,0.09905,35.9,0.9943306301022645,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4430.0,30.6,33.7,90.0,0.09581,32.150000000000006,0.9954541675374082,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4435.0,27.2,30.1,58.0,0.09426,28.65,0.996577704972552,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4440.0,24.8,25.4,106.0,0.09112,25.1,0.9977012424076959,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4445.0,21.7,22.3,75.0,0.08905,22.0,0.9988247798428397,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4450.0,19.1,19.4,312.0,0.08758,19.25,0.9999483172779835,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4455.0,16.4,17.0,153.0,0.08623,16.7,1.0010718547131272,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4460.0,14.1,14.5,193.0,0.08528,14.3,1.0021953921482711,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4465.0,12.0,12.6,116.0,0.08494,12.3,1.0033189295834148,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4470.0,10.2,10.5,173.0,0.08293,10.35,1.0044424670185588,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4475.0,8.4,8.9,236.0,0.08204,8.65,1.0055660044537025,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4480.0,7.1,7.4,513.0,0.08164,7.25,1.0066895418888462,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4485.0,5.8,6.2,189.0,0.08097,6.0,1.0078130793239901,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4490.0,4.7,5.0,324.0,0.08062,4.85,1.0089366167591338,ATM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4495.0,3.8,4.2,317.0,0.08005,4.0,1.0100601541942777,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4500.0,3.1,3.3,546.0,0.08001,3.2,1.0111836916294215,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4505.0,2.5,2.75,167.0,0.07965,2.625,1.0123072290645654,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4510.0,2.0,2.2,147.0,0.07944,2.1,1.013430766499709,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4515.0,1.6,1.75,66.0,0.07987,1.675,1.0145543039348528,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4520.0,1.25,1.45,111.0,0.07993,1.35,1.0156778413699967,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4525.0,1.0,1.15,49.0,0.08038,1.075,1.0168013788051404,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4530.0,0.8,0.95,48.0,0.08066,0.875,1.0179249162402844,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4540.0,0.55,0.65,79.0,0.0825,0.6000000000000001,1.020171991110572,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4550.0,0.35,0.45,110.0,0.08433,0.4,1.0224190659808594,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4560.0,0.25,0.35,134.0,0.08724,0.3,1.024666140851147,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4570.0,0.2,0.3,24.0,0.09092,0.25,1.0269132157214347,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4575.0,0.15,0.25,85.0,0.0913,0.2,1.0280367531565786,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4600.0,0.1,0.2,2.0,0.10227,0.15000000000000002,1.0336544403322976,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4625.0,0.05,0.15,2.0,0.11209,0.1,1.0392721275080166,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4650.0,0.05,0.15,107.0,0.12505,0.1,1.0448898146837355,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4675.0,0.05,0.1,77.0,0.13508,0.07500000000000001,1.0505075018594545,OTM
2023-06-30,2023-07-06,CALL,6.0,4450.23,4700.0,0.05,0.1,2.0,0.14781,0.07500000000000001,1.0561251890351735,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3600.0,850.8,854.9,1.0,0.87855,852.8499999999999,0.8089469533035372,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3700.0,750.9,755.0,1.0,0.76489,752.95,0.8314177020064132,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3710.0,740.9,745.0,2.0,0.75399,742.95,0.8336647768767008,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3725.0,726.0,730.0,3.0,0.73855,728.0,0.8370353891821323,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3760.0,691.0,695.8,18.0,0.70633,693.4,0.8449001512281389,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3890.0,561.2,565.3,201.0,0.56837,563.25,0.8741121245418777,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3900.0,551.2,555.3,11.0,0.55806,553.25,0.8763591994121653,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3910.0,541.2,544.5,1.0,0.54208,542.85,0.8786062742824529,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3920.0,531.3,535.3,1.0,0.53877,533.3,0.8808533491527405,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3925.0,526.3,531.1,1520.0,0.5397,528.7,0.8819768865878843,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3930.0,521.3,526.1,1.0,0.53466,523.7,0.8831004240230281,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3950.0,501.3,506.1,1.0,0.51479,503.70000000000005,0.8875945737636033,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3970.0,481.8,485.4,1.0,0.49363,483.6,0.8920887235041786,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3980.0,471.4,474.6,50.0,0.47522,473.0,0.8943357983744661,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,3990.0,461.8,465.5,1.0,0.47509,463.65,0.8965828732447537,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4000.0,451.4,455.5,1.0,0.46293,453.45,0.8988299481150414,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4020.0,431.4,434.7,50.0,0.4375,433.04999999999995,0.9033240978556165,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4025.0,426.9,430.5,1.0,0.44183,428.7,0.9044476352907603,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4030.0,421.4,425.5,1.0,0.43389,423.45,0.9055711727259041,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4035.0,416.5,420.5,1.0,0.42964,418.5,0.906694710161048,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4040.0,411.5,414.7,1.0,0.41968,413.1,0.9078182475961918,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4050.0,401.5,405.6,1.0,0.4165,403.55,0.9100653224664793,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4055.0,396.5,400.6,4.0,0.41145,398.55,0.9111888599016231,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4060.0,391.5,395.6,2.0,0.40711,393.55,0.912312397336767,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4065.0,386.5,390.6,1.0,0.40298,388.55,0.9134359347719108,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4070.0,381.5,385.6,20.0,0.39781,383.55,0.9145594722070546,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4075.0,376.5,380.6,4.0,0.39336,378.55,0.9156830096421984,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4080.0,371.5,375.6,20.0,0.38806,373.55,0.9168065470773421,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4085.0,366.6,370.6,2.0,0.38436,368.6,0.9179300845124859,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4090.0,362.0,365.6,1.0,0.38282,363.8,0.9190536219476297,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4100.0,352.0,355.7,20.0,0.37427,353.85,0.9213006968179174,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4105.0,346.6,350.7,1.0,0.36659,348.65,0.9224242342530612,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4110.0,342.0,345.7,37.0,0.36465,343.85,0.923547771688205,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4120.0,331.6,335.7,1.0,0.35301,333.65,0.9257948465584925,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4125.0,329.2,332.4,1.0,0.37431,330.79999999999995,0.9269183839936364,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4130.0,321.7,325.7,1.0,0.34396,323.7,0.9280419214287802,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4140.0,311.7,315.8,1.0,0.33572,313.75,0.9302889962990678,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4150.0,301.7,305.8,19.0,0.32647,303.75,0.9325360711693553,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4155.0,296.7,300.8,1.0,0.32178,298.75,0.9336596086044991,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4160.0,291.7,295.0,12.0,0.31191,293.35,0.934783146039643,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4165.0,286.7,290.8,1.0,0.31297,288.75,0.9359066834747868,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4170.0,281.8,285.8,1.0,0.30883,283.8,0.9370302209099306,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4175.0,276.8,280.9,1.0,0.30462,278.85,0.9381537583450744,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4180.0,271.8,276.6,10.0,0.30441,274.20000000000005,0.9392772957802182,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4185.0,266.8,270.9,1.0,0.29567,268.85,0.9404008332153619,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4190.0,261.8,265.9,11.0,0.29119,263.85,0.9415243706505058,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4195.0,256.8,260.9,1.0,0.28659,258.85,0.9426479080856496,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4200.0,252.7,255.9,21.0,0.28681,254.3,0.9437714455207934,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4205.0,247.7,250.9,1.0,0.28312,249.3,0.9448949829559372,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4210.0,241.9,246.0,21.0,0.27465,243.95,0.946018520391081,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4215.0,236.9,241.0,2.0,0.26964,238.95,0.9471420578262248,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4220.0,231.9,236.0,1.0,0.26464,233.95,0.9482655952613686,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4225.0,226.9,231.0,3.0,0.26045,228.95,0.9493891326965124,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4230.0,221.9,226.0,1.0,0.25571,223.95,0.9505126701316562,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4235.0,216.9,221.8,3.0,0.25579,219.35000000000002,0.9516362075668,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4240.0,212.0,216.1,2.0,0.24807,214.05,0.9527597450019438,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4245.0,207.0,211.1,1.0,0.24328,209.05,0.9538832824370876,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4250.0,202.0,206.1,2.0,0.23884,204.05,0.9550068198722315,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4255.0,197.0,201.1,11.0,0.23398,199.05,0.9561303573073752,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4260.0,192.0,196.1,2.0,0.22902,194.05,0.957253894742519,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4265.0,187.1,191.2,2.0,0.2254,189.14999999999998,0.9583774321776628,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4270.0,184.6,187.9,1.0,0.24041,186.25,0.9595009696128066,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4275.0,177.1,181.2,2.0,0.21632,179.14999999999998,0.9606245070479504,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4280.0,172.2,176.2,51.0,0.21188,174.2,0.9617480444830943,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4285.0,167.2,171.3,1.0,0.20783,169.25,0.9628715819182381,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4290.0,163.3,165.5,10.0,0.20459,164.4,0.9639951193533818,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4295.0,157.2,161.3,10.0,0.19839,159.25,0.9651186567885256,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4300.0,152.3,156.4,45.0,0.1948,154.35000000000002,0.9662421942236694,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4305.0,147.3,151.4,2.0,0.19009,149.35000000000002,0.9673657316588132,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4310.0,143.4,145.6,5.0,0.1869,144.5,0.968489269093957,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4315.0,137.4,141.5,1.0,0.18173,139.45,0.9696128065291009,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4320.0,133.7,135.1,25.0,0.17582,134.39999999999998,0.9707363439642447,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4325.0,128.3,131.6,87.0,0.17501,129.95,0.9718598813993884,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4330.0,123.9,125.2,74.0,0.16787,124.55000000000001,0.9729834188345322,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4335.0,117.7,121.8,15.0,0.16431,119.75,0.974106956269676,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4340.0,112.8,116.9,9.0,0.15953,114.85,0.9752304937048198,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4345.0,108.9,112.0,11.0,0.15928,110.45,0.9763540311399637,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4350.0,104.1,107.2,102.0,0.15559,105.65,0.9774775685751075,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4355.0,98.3,102.4,20.0,0.14814,100.35,0.9786011060102513,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4360.0,93.6,97.6,42.0,0.14411,95.6,0.979724643445395,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4365.0,88.8,92.8,128.0,0.14078,90.8,0.9808481808805388,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4370.0,84.1,88.0,95.0,0.13622,86.05,0.9819717183156826,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4375.0,79.4,83.3,116.0,0.13286,81.35,0.9830952557508265,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4380.0,74.8,78.7,44.0,0.12988,76.75,0.9842187931859703,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4385.0,70.7,73.8,40.0,0.12616,72.25,0.9853423306211141,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4390.0,65.8,69.6,672.0,0.12251,67.69999999999999,0.9864658680562579,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4395.0,61.8,64.9,34.0,0.11976,63.35,0.9875894054914016,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4400.0,58.4,59.5,471.0,0.11735,58.95,0.9887129429265454,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4405.0,52.9,56.2,118.0,0.1136,54.55,0.9898364803616893,ITM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4410.0,48.8,52.0,231.0,0.11053,50.4,0.9909600177968331,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4415.0,44.9,48.2,647.0,0.10891,46.55,0.9920835552319769,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4420.0,41.1,44.3,155.0,0.10629,42.7,0.9932070926671207,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4425.0,38.2,39.5,561.0,0.1043,38.85,0.9943306301022645,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4430.0,33.9,36.9,197.0,0.10232,35.4,0.9954541675374082,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4435.0,31.3,32.4,260.0,0.09958,31.85,0.996577704972552,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4440.0,28.2,29.1,508.0,0.09812,28.65,0.9977012424076959,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4445.0,24.6,26.0,304.0,0.0957,25.3,0.9988247798428397,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4450.0,22.6,23.1,3253.0,0.09571,22.85,0.9999483172779835,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4455.0,20.1,20.5,750.0,0.09495,20.3,1.0010718547131272,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4460.0,17.0,18.1,1022.0,0.092,17.55,1.0021953921482711,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4465.0,15.3,15.8,608.0,0.0923,15.55,1.0033189295834148,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4470.0,12.9,13.9,1224.0,0.09045,13.4,1.0044424670185588,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4475.0,11.7,11.9,2065.0,0.09047,11.8,1.0055660044537025,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4480.0,10.0,10.3,957.0,0.09001,10.15,1.0066895418888462,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4485.0,8.2,8.9,324.0,0.08833,8.55,1.0078130793239901,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4490.0,7.4,7.6,1529.0,0.08913,7.5,1.0089366167591338,ATM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4495.0,6.2,6.4,742.0,0.08798,6.300000000000001,1.0100601541942777,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4500.0,5.2,5.5,2429.0,0.08839,5.35,1.0111836916294215,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4505.0,4.1,4.7,475.0,0.08718,4.4,1.0123072290645654,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4510.0,3.6,3.8,305.0,0.08745,3.7,1.013430766499709,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4515.0,3.0,3.2,119.0,0.08728,3.1,1.0145543039348528,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4520.0,2.55,2.65,540.0,0.0868,2.5999999999999996,1.0156778413699967,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4525.0,2.1,2.25,499.0,0.08735,2.175,1.0168013788051404,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4530.0,1.7,1.85,251.0,0.0876,1.775,1.0179249162402844,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4535.0,1.4,1.55,215.0,0.08755,1.475,1.019048453675428,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4540.0,1.15,1.25,372.0,0.08749,1.2,1.020171991110572,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4545.0,0.95,1.1,231.0,0.08834,1.025,1.0212955285457157,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4550.0,0.8,0.9,1134.0,0.08875,0.8500000000000001,1.0224190659808594,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4560.0,0.55,0.65,332.0,0.08984,0.6000000000000001,1.024666140851147,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4570.0,0.4,0.5,135.0,0.0923,0.45,1.0269132157214347,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4575.0,0.35,0.45,122.0,0.09404,0.4,1.0280367531565786,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4580.0,0.3,0.4,313.0,0.09518,0.35,1.0291602905917223,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4590.0,0.25,0.3,918.0,0.0979,0.275,1.03140736546201,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4600.0,0.2,0.25,668.0,0.10045,0.225,1.0336544403322976,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4610.0,0.15,0.25,24.0,0.10514,0.2,1.0359015152025852,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4620.0,0.1,0.2,62.0,0.10671,0.15000000000000002,1.0381485900728726,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4625.0,0.1,0.15,218.0,0.10691,0.125,1.0392721275080166,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4630.0,0.1,0.2,1.0,0.11158,0.15000000000000002,1.0403956649431603,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4640.0,0.1,0.2,11.0,0.11707,0.15000000000000002,1.042642739813448,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4650.0,0.05,0.15,398.0,0.11659,0.1,1.0448898146837355,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4660.0,0.05,0.15,1.0,0.12136,0.1,1.0471368895540232,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4670.0,0.05,0.15,180.0,0.12723,0.1,1.0493839644243108,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4675.0,0.05,0.15,14.0,0.12941,0.1,1.0505075018594545,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4680.0,0.05,0.15,754.0,0.1319,0.1,1.0516310392945984,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4700.0,0.05,0.1,603.0,0.13782,0.07500000000000001,1.0561251890351735,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4725.0,0.05,0.1,22.0,0.1496,0.07500000000000001,1.0617428762108925,OTM
2023-06-30,2023-07-07,CALL,7.0,4450.23,4750.0,0.05,0.1,45.0,0.16115,0.07500000000000001,1.0673605633866117,OTM
